step,train_loss,train_loss_ma100,val_loss,last_lr
0,10.919587135314941,10.919587135314941,,3.3333333333333335e-07
1,10.905529022216797,10.91255807876587,,6.666666666666667e-07
2,10.773324966430664,10.8661470413208,,1e-06
3,10.577099800109863,10.793885231018066,,1.3333333333333334e-06
4,10.191909790039062,10.673490142822265,,1.6666666666666669e-06
5,9.765092849731445,10.522090593973795,,2e-06
6,9.329601287841797,10.35173497881208,,2.3333333333333336e-06
7,8.648303985595703,10.138806104660034,,2.666666666666667e-06
8,8.012906074523926,9.902594990200466,,3e-06
9,7.212714672088623,9.633606958389283,,3.3333333333333337e-06
10,6.560210704803467,9.35420729897239,,3.6666666666666666e-06
11,5.671199798583984,9.047290007273356,,4e-06
12,5.407361030578613,8.76729547060453,,4.333333333333333e-06
13,4.825296878814697,8.485724142619542,,4.666666666666667e-06
14,3.6191322803497314,8.161284685134888,,5e-06
15,3.73368501663208,7.884559705853462,,5.333333333333334e-06
16,2.804753065109253,7.585747550515568,,5.666666666666667e-06
17,2.777442693710327,7.3186195029152765,,6e-06
18,3.314972400665283,7.107901234375803,,6.333333333333333e-06
19,2.7904269695281982,6.892027521133423,,6.6666666666666675e-06
20,3.2139830589294434,6.716882546742757,,7e-06
21,3.035432815551758,6.549543922597712,,7.333333333333333e-06
22,3.1212401390075684,6.400487236354662,,7.666666666666667e-06
23,2.6023108959198,6.242229888836543,,8e-06
24,3.02022123336792,6.113349542617798,,8.333333333333334e-06
25,2.6873667240142822,5.981580972671509,,8.666666666666666e-06
26,2.703678607940674,5.860177181385182,,9e-06
27,2.8870294094085693,5.753993332386017,,9.333333333333334e-06
28,2.5613796710968018,5.643903206134665,,9.666666666666667e-06
29,2.367624044418335,5.53469390074412,,1e-05
30,2.4657161235809326,5.4356946176098235,,1.0333333333333333e-05
31,3.139492988586426,5.363938316702843,,1.0666666666666667e-05
32,2.799036741256714,5.286214026537809,,1.1e-05
33,2.5431365966796875,5.205535278600805,,1.1333333333333334e-05
34,2.0577797889709473,5.115599407468523,,1.1666666666666668e-05
35,2.707960605621338,5.048720551861657,,1.2e-05
36,2.261718511581421,4.973396172394624,,1.2333333333333334e-05
37,1.974790096282959,4.894485486181159,,1.2666666666666667e-05
38,2.314040184020996,4.828320222023206,,1.3e-05
39,2.167236328125,4.7617931246757506,,1.3333333333333335e-05
40,2.1449496746063232,4.697967674674057,,1.3666666666666667e-05
41,3.2106170654296875,4.662554564930144,,1.4e-05
42,2.26755428314209,4.606856883958328,,1.4333333333333334e-05
43,2.8682749271392822,4.567343657666987,,1.4666666666666666e-05
44,2.2620906829833984,4.516115813785129,,1.5e-05
45,1.9142121076583862,4.459552689738896,,1.5333333333333334e-05
46,2.317835807800293,4.41398424544233,,1.5666666666666667e-05
47,2.031529426574707,4.364349770049254,,1.6e-05
48,2.0039708614349365,4.316178771914268,,1.633333333333333e-05
49,2.673558235168457,4.283326361179352,,1.6666666666666667e-05
50,2.2429425716400146,4.243318835894267,,1.7000000000000003e-05
51,2.096574068069458,4.202035282666866,,1.7333333333333332e-05
52,2.295991897583008,4.1660721999294354,,1.7666666666666668e-05
53,2.123797655105591,4.128252300951216,,1.8e-05
54,1.648827075958252,4.0831718423149805,,1.8333333333333333e-05
55,1.9581001996994019,4.04522413441113,,1.866666666666667e-05
56,2.0738821029663086,4.010639186491046,,1.9e-05
57,2.3175222873687744,3.981447515816524,,1.9333333333333333e-05
58,2.2612664699554443,3.952291904869726,,1.9666666666666666e-05
59,1.6388827562332153,3.913735085725784,,2e-05
60,1.801326036453247,3.879105429180333,,2.033333333333333e-05
61,1.7766172885894775,3.8451943301385447,,2.0666666666666666e-05
62,1.9723643064498901,3.815466869445074,,2.1000000000000002e-05
63,1.8320573568344116,3.7844760958105326,,2.1333333333333335e-05
64,1.5818774700164795,3.750589963106009,,2.1666666666666667e-05
65,1.9122816324234009,3.7227368065805146,,2.2e-05
66,2.004333734512329,3.6970889995347207,,2.2333333333333335e-05
67,1.987647533416748,3.6719501544447506,,2.2666666666666668e-05
68,2.038933038711548,3.6482832397239795,,2.3e-05
