step,train_loss,train_loss_ma100,val_loss,last_lr
0,0.02622765675187111,0.02622765675187111,,2.0000000000000003e-06
1,0.01972217857837677,0.02297491766512394,,4.000000000000001e-06
2,0.015878841280937195,0.020609558870395023,,6e-06
3,0.01886036805808544,0.02017226116731763,,8.000000000000001e-06
4,0.011268850415945053,0.018391579017043115,,1e-05
5,0.031556203961372375,0.020585683174431324,,1.2e-05
6,0.01642199419438839,0.019990870462996618,,1.4000000000000001e-05
7,0.01708940975368023,0.01962818787433207,,1.6000000000000003e-05
8,0.019945178180933,0.019663409019509952,,1.8e-05
9,0.010382790118455887,0.018735347129404546,,2e-05
10,0.01875668205320835,0.018737286667932163,,2.2000000000000003e-05
11,0.036216285079717636,0.020193869868914287,,2.4e-05
12,0.0324343666434288,0.021135446543876942,,2.6000000000000002e-05
13,0.0227180365473032,0.021248488686978817,,2.8000000000000003e-05
14,0.024863559752702713,0.021489493424693744,,3e-05
15,0.014836893416941166,0.021073705924209207,,3.2000000000000005e-05
16,0.03309446573257446,0.02178080944234834,,3.4000000000000007e-05
17,0.019011856988072395,0.02162697875044412,,3.6e-05
18,0.03203484043478966,0.022174760944357042,,3.8e-05
19,0.01087032351642847,0.021609539072960614,,4e-05
20,0.0206131711602211,0.021562092981877782,,4.2e-05
21,0.04057679325342178,0.022426397539675236,,4.4000000000000006e-05
22,0.01612335816025734,0.022152352349265762,,4.600000000000001e-05
23,0.016240686178207397,0.021906032925471663,,4.8e-05
24,0.018009452149271965,0.021750169694423675,,5e-05
25,0.03151806443929672,0.02212585795384187,,5.2000000000000004e-05
26,0.01665371283888817,0.02192318591254729,,5.4000000000000005e-05
27,0.016984399408102036,0.021746800680245672,,5.6000000000000006e-05
28,0.0431583896279335,0.022485131333614218,,5.8e-05
29,0.022467918694019318,0.022484557578961055,,6e-05
30,0.030428433790802956,0.022740811650310794,,6.2e-05
31,0.02399842068552971,0.022780111932661384,,6.400000000000001e-05
32,0.03519365191459656,0.023156279810901844,,6.6e-05
33,0.014108455739915371,0.02289016733822577,,6.800000000000001e-05
34,0.018506569787859917,0.022764921693929605,,7e-05
35,0.02465957961976528,0.022817551080758374,,7.2e-05
36,0.012548264116048813,0.02254000278441487,,7.4e-05
37,0.038352157920598984,0.02295611213010393,,7.6e-05
38,0.030723124742507935,0.023155266299652748,,7.800000000000001e-05
39,0.014301744289696217,0.022933928249403834,,8e-05
40,0.019211191684007645,0.022843129796589295,,8.2e-05
41,0.035516370087862015,0.023144873613048168,,8.4e-05
42,0.0197325237095356,0.023065516638547875,,8.6e-05
43,0.02378428354859352,0.023081852250139822,,8.800000000000001e-05
44,0.021986227482557297,0.02305750503308243,,9e-05
45,0.03214755281805992,0.023255114767538464,,9.200000000000001e-05
46,0.03882283717393875,0.023586342903844853,,9.4e-05
47,0.01471351645886898,0.023401492352907855,,9.6e-05
48,0.017607437446713448,0.023283246334414094,,9.8e-05
49,0.03098674863576889,0.02343731638044119,,0.0001
50,0.019886299967765808,0.02336768860764363,,9.998995075871772e-05
51,0.036785464733839035,0.02362572276391662,,9.997990151743544e-05
52,0.018832538276910782,0.023535285320765566,,9.996985227615315e-05
53,0.025738857686519623,0.023576092216427678,,9.995980303487087e-05
54,0.042933061718940735,0.023928037116473372,,9.994975379358858e-05
55,0.0361405573785305,0.024146117835438678,,9.99397045523063e-05
56,0.023447778075933456,0.024133866260710516,,9.992965531102402e-05
57,0.030215879902243614,0.02423872856487488,,9.991960606974175e-05
58,0.026065915822982788,0.02426969784043603,,9.990955682845946e-05
59,0.029785538092255592,0.02436162851129969,,9.989950758717718e-05
60,0.03918839618563652,0.02460469027645275,,9.98894583458949e-05
61,0.04560038819909096,0.024943330565527562,,9.987940910461261e-05
62,0.05085520073771477,0.025354630092070216,,9.986935986333033e-05
63,0.04556090757250786,0.025670353177702054,,9.985931062204804e-05
64,0.04605734720826149,0.02598399923971066,,9.984926138076576e-05
65,0.020134665071964264,0.025895372964441776,,9.983921213948347e-05
66,0.026592332869768143,0.02590577535108844,,9.982916289820119e-05
67,0.04660944268107414,0.02621024104711764,,9.98191136569189e-05
68,0.028995906934142113,0.026250613016494805,,9.980906441563662e-05
69,0.04433980584144592,0.026509030056851252,,9.979901517435434e-05
70,0.028882211074233055,0.026542455141603107,,9.978896593307205e-05
71,0.03151204064488411,0.02661147716248201,,9.977891669178977e-05
72,0.06054528430104256,0.027076323835612977,,9.976886745050749e-05
73,0.03216802328824997,0.027145130584972935,,9.975881820922522e-05
74,0.026903556659817696,0.0271419095993042,,9.974876896794293e-05
75,0.022602099925279617,0.027082175261488085,,9.973871972666065e-05
76,0.026534711942076683,0.027075065348248977,,9.972867048537836e-05
77,0.029923122376203537,0.02711157889988942,,9.971862124409608e-05
78,0.03291768580675125,0.02718507392402691,,9.97085720028138e-05
79,0.041195012629032135,0.027360198157839476,,9.969852276153151e-05
80,0.019279219210147858,0.027260432985645754,,9.968847352024923e-05
81,0.030650291591882706,0.027301772724746202,,9.967842427896694e-05
82,0.034762486815452576,0.02739166084632098,,9.966837503768466e-05
83,0.055099084973335266,0.02772151113354734,,9.965832579640238e-05
84,0.042610153555870056,0.02789667163263349,,9.964827655512009e-05
85,0.04811049997806549,0.028131716148278047,,9.963822731383781e-05
86,0.047460224479436874,0.02835388291070516,,9.962817807255552e-05
87,0.05200183391571045,0.02862260962667113,,9.961812883127324e-05
88,0.023057695478200912,0.02856008250140742,,9.960807958999097e-05
89,0.05559553951025009,0.028860476468172337,,9.959803034870868e-05
90,0.04277127981185913,0.029013342438982084,,9.95879811074264e-05
91,0.03750944882631302,0.029105691421453073,,9.957793186614412e-05
92,0.03281237557530403,0.029145548240311684,,9.956788262486183e-05
93,0.0227990560233593,0.029078032365663253,,9.955783338357955e-05
94,0.03920544683933258,0.029184636728543985,,9.954778414229726e-05
95,0.024778367951512337,0.029138738095449906,,9.953773490101498e-05
96,0.047063641250133514,0.02932353091147757,,9.95276856597327e-05
97,0.05034942552447319,0.029538080856508137,,9.951763641845041e-05
98,0.03875915706157684,0.02963122304039772,,9.950758717716813e-05
99,0.0455893874168396,0.02979080468416214,,9.949753793588584e-05
100,0.03884981945157051,0.029917026311159133,,9.948748869460356e-05
