step,train_loss,train_loss_ma100,val_loss,last_lr
0,0.04653191193938255,0.04653191193938255,,2.0000000000000003e-06
1,0.02570205181837082,0.036116981878876686,,4.000000000000001e-06
2,0.03782113641500473,0.036685033390919365,,6e-06
3,0.019848421216011047,0.03247588034719229,,8.000000000000001e-06
4,0.03256716951727867,0.03249413818120957,,1e-05
5,0.028586436063051224,0.03184285449484984,,1.2e-05
6,0.03137412294745445,0.03177589284522193,,1.4000000000000001e-05
7,0.04069138318300247,0.032890329137444496,,1.6000000000000003e-05
8,0.03926577419042587,0.033598711921109095,,1.8e-05
9,0.02974861115217209,0.03321370184421539,,2e-05
10,0.051339950412511826,0.034861542623151436,,2.2000000000000003e-05
11,0.025459300726652145,0.034078022465109825,,2.4e-05
12,0.03031214512884617,0.03378833959308954,,2.6000000000000002e-05
13,0.018253851681947708,0.03267873331372227,,2.8000000000000003e-05
14,0.021549532189965248,0.03193678657213847,,3e-05
15,0.01893371157348156,0.03112409438472241,,3.2000000000000005e-05
16,0.023352544754743576,0.030666944406488362,,3.4000000000000007e-05
17,0.02773123048245907,0.030503849188486736,,3.6e-05
18,0.0430072657763958,0.031161923745745106,,3.8e-05
19,0.010945180431008339,0.030151086580008268,,4e-05
20,0.01866661198437214,0.02960420683735893,,4.2e-05
21,0.042958036065101624,0.030211199074983597,,4.4000000000000006e-05
22,0.024893730878829956,0.029980004805585613,,4.600000000000001e-05
23,0.015622786246240139,0.029381787365612883,,4.8e-05
24,0.033532898873090744,0.029547831825912,,5e-05
25,0.03743293881416321,0.02985110517161397,,5.2000000000000004e-05
26,0.03029015101492405,0.029867366128773602,,5.4000000000000005e-05
27,0.032504573464393616,0.029961552105045745,,5.6000000000000006e-05
28,0.027984347194433212,0.02989337262536945,,5.8e-05
29,0.029064085334539413,0.029865729715675117,,6e-05
30,0.03215757757425308,0.029939660291758277,,6.2e-05
31,0.03539702296257019,0.030110202875221148,,6.400000000000001e-05
32,0.0362265408039093,0.03029554644881776,,6.6e-05
33,0.03948552906513214,0.030565840055179948,,6.800000000000001e-05
34,0.04056265577673912,0.03085146336151021,,7e-05
35,0.022662607952952385,0.030623995155716937,,7.2e-05
36,0.017882978543639183,0.03027964335539051,,7.4e-05
37,0.03362809494137764,0.03036776050239017,,7.6e-05
38,0.03476743400096893,0.03048057264337937,,7.800000000000001e-05
