step,train_loss,train_loss_ma100,val_loss,last_lr
0,11.287896156311035,11.287896156311035,,1e-05
1,11.229854583740234,11.258875370025635,,2e-05
2,8.13212776184082,10.216626167297363,,3e-05
3,4.662707328796387,8.82814645767212,,4e-05
4,2.8860528469085693,7.6397277355194095,,5e-05
5,3.42293381690979,6.936928749084473,,6e-05
6,3.0626087188720703,6.383454459054129,,7.000000000000001e-05
7,2.89695143699646,5.947641581296921,,8e-05
8,2.7266499996185303,5.5897536277771,,8.999999999999999e-05
9,2.464524269104004,5.27723069190979,,0.0001
10,2.5874760150909424,5.032707539471713,,0.00011
11,2.3981940746307373,4.813164750734965,,0.00012
12,2.3503026962280273,4.6237138234652,,0.00013000000000000002
13,2.061058282852173,4.440666999135699,,0.00014000000000000001
14,2.1671786308288574,4.289101107915243,,0.00015
15,2.047335147857666,4.148990735411644,,0.00016
16,2.0457897186279297,4.0252730285420135,,0.00017
17,2.1513493061065674,3.9211661550733776,,0.00017999999999999998
18,2.0693519115448,3.823702247519242,,0.00019
19,1.849473476409912,3.7249908089637755,,0.0002
20,1.7294182777404785,3.62996354557219,,0.00021
21,1.8909040689468384,3.550915387543765,,0.00022
22,1.7494345903396606,3.4725901354914126,,0.00023
23,1.839595913887024,3.40454870959123,,0.00024
24,1.730165958404541,3.3375733995437624,,0.00025
25,1.8035225868225098,3.278571445208329,,0.00026000000000000003
26,1.4779901504516602,3.2118832491062306,,0.00027
27,1.5289522409439087,3.1517785702432906,,0.00028000000000000003
28,1.4821217060089111,3.0942041956145188,,0.00029
29,1.4793165922164917,3.0403746088345844,,0.0003
30,1.4470419883728027,2.9889767823680753,,0.00031
31,1.3807735443115234,2.938720431178808,,0.00032
32,1.1996397972106934,2.8860210180282593,,0.00033
33,1.2459359169006348,2.83778322093627,,0.00034
34,1.0438368320465088,2.7865276098251344,,0.00035
35,1.1553939580917358,2.741218341721429,,0.00035999999999999997
36,1.1434630155563354,2.6980357653385885,,0.00037
37,1.1937533617019653,2.658449386295519,,0.00038
38,0.9772121906280518,2.6153407402527638,,0.00039000000000000005
39,1.0259102582931519,2.5756049782037733,,0.0004
40,1.1659677028656006,2.541223581244306,,0.00041
41,1.1061824560165405,2.5070559354055497,,0.00042
