step,train_loss,train_loss_ma100,val_loss,last_lr
0,0.06554582715034485,0.06554582715034485,,2.0000000000000003e-06
1,0.05366522818803787,0.05960552766919136,,4.000000000000001e-06
2,0.05460702255368233,0.05793935929735502,,6e-06
3,0.06437777727842331,0.05954896379262209,,8.000000000000001e-06
4,0.04744068533182144,0.05712730810046196,,1e-05
5,0.0603787899017334,0.0576692217340072,,1.2e-05
6,0.042470499873161316,0.05549797575388636,,1.4000000000000001e-05
7,0.05016332492232323,0.05483114439994097,,1.6000000000000003e-05
8,0.06904207170009613,0.05641013632218043,,1.8e-05
9,0.06281247735023499,0.05705037042498588,,2e-05
10,0.08444567769765854,0.05954085290431976,,2.2000000000000003e-05
11,0.04659877344965935,0.058462346283098064,,2.4e-05
12,0.06356286257505417,0.05885469369017161,,2.6000000000000002e-05
13,0.06939978152513504,0.05960791424981186,,2.8000000000000003e-05
14,0.061161696910858154,0.05971149976054827,,3e-05
15,0.0657234713435173,0.06008724798448384,,3.2000000000000005e-05
16,0.04492403194308281,0.05919529409969554,,3.4000000000000007e-05
17,0.04963185265660286,0.0586639917973015,,3.6e-05
18,0.10396728664636612,0.06104837573672596,,3.8e-05
19,0.03978990018367767,0.059985451959073545,,4e-05
20,0.06595367938280106,0.06026965326496533,,4.2e-05
21,0.08588211238384247,0.06143385595218702,,4.4000000000000006e-05
22,0.0588642880320549,0.06132213560783345,,4.600000000000001e-05
23,0.08502477407455444,0.062309745543946825,,4.8e-05
24,0.0876554325222969,0.06332357302308082,,5e-05
25,0.06364991515874863,0.06333612464368343,,5.2000000000000004e-05
26,0.08019226044416428,0.06396042596962717,,5.4000000000000005e-05
27,0.05213893949985504,0.06353823002427816,,5.6000000000000006e-05
28,0.08506974577903748,0.0642806960847871,,5.8e-05
29,0.08712498843669891,0.0650421724965175,,6e-05
30,0.06322062015533447,0.06498341274357611,,6.2e-05
31,0.06740374118089676,0.06505904800724238,,6.400000000000001e-05
32,0.05896382033824921,0.06487434413848502,,6.6e-05
33,0.06349886953830719,0.06483388900318567,,6.800000000000001e-05
34,0.05945434048771858,0.06468018761702947,,7e-05
35,0.04776312783360481,0.06421026928971212,,7.2e-05
36,0.06301736831665039,0.06417802872287261,,7.4e-05
37,0.04468386620283127,0.06366502444602941,,7.6e-05
38,0.0745808333158493,0.063944916981153,,7.800000000000001e-05
39,0.060769565403461456,0.0638655331917107,,8e-05
40,0.04495920613408089,0.06340440326347584,,8.2e-05
41,0.07516910135746002,0.06368451512285642,,8.4e-05
42,0.06146160513162613,0.06363281954166501,,8.6e-05
43,0.09926212579011917,0.06444257650185715,,8.800000000000001e-05
44,0.07810980826616287,0.06474629276328617,,9e-05
45,0.10801424086093903,0.06568690033062645,,9.200000000000001e-05
46,0.0608191043138504,0.06558333020260994,,9.4e-05
47,0.06735678762197495,0.06562027723218004,,9.6e-05
48,0.09250671416521072,0.06616898002673169,,9.8e-05
49,0.06952890753746033,0.06623617857694626,,0.0001
50,0.09480883181095123,0.0667964266795738,,9.998995075871772e-05
51,0.08727752417325974,0.06719029393906777,,9.997990151743544e-05
52,0.10026893764734268,0.06781441929205409,,9.996985227615315e-05
53,0.09591001272201538,0.06833470805927559,,9.995980303487087e-05
54,0.07251012325286865,0.06841062469915911,,9.994975379358858e-05
55,0.07066106796264648,0.06845081118600709,,9.99397045523063e-05
56,0.103368379175663,0.06906340009810631,,9.992965531102402e-05
57,0.07267977297306061,0.06912575135457105,,9.991960606974175e-05
58,0.07210791856050491,0.06917629656145129,,9.990955682845946e-05
59,0.06376525014638901,0.06908611245453358,,9.989950758717718e-05
60,0.07894355803728104,0.06924770992310321,,9.98894583458949e-05
61,0.07643206417560577,0.06936358660459518,,9.987940910461261e-05
62,0.061876364052295685,0.06924474180217773,,9.986935986333033e-05
63,0.08215099573135376,0.06944640201982111,,9.985931062204804e-05
64,0.06315179169178009,0.06934956186092817,,9.984926138076576e-05
65,0.06873438507318497,0.06934024100050781,,9.983921213948347e-05
66,0.07553470879793167,0.06943269574375295,,9.982916289820119e-05
67,0.05470512434840202,0.06921611381146837,,9.98191136569189e-05
68,0.07964818924665451,0.06936730331052905,,9.980906441563662e-05
69,0.10997922718524933,0.06994747365159648,,9.979901517435434e-05
70,0.10715148597955704,0.07047147382522972,,9.978896593307205e-05
71,0.06909829378128052,0.07045240188017488,,9.977891669178977e-05
72,0.06566458940505981,0.07038681540791303,,9.976886745050749e-05
73,0.08464764058589935,0.07057952926166959,,9.975881820922522e-05
74,0.08393828570842743,0.07075764601429303,,9.974876896794293e-05
75,0.06780914217233658,0.0707188499111094,,9.973871972666065e-05
76,0.06578540056943893,0.07065477914043836,,9.972867048537836e-05
77,0.048875682055950165,0.07037555994704747,,9.971862124409608e-05
78,0.04641563817858696,0.07007226979807962,,9.97085720028138e-05
