step,train_loss,train_loss_ma100,val_loss,last_lr
0,11.542197227478027,11.542197227478027,,1e-05
1,11.535778045654297,11.538987636566162,,2e-05
2,8.324432373046875,10.467469215393066,,3e-05
3,4.993083953857422,9.098872900009155,,4e-05
4,3.0287067890167236,7.884839677810669,,5e-05
5,4.959688663482666,7.3973145087560015,,6e-05
6,2.7871291637420654,6.7387166023254395,,7.000000000000001e-05
7,2.925588607788086,6.26207560300827,,8e-05
8,3.5349678993225098,5.9590636359320746,,8.999999999999999e-05
9,2.565670967102051,5.619724369049072,,0.0001
10,2.3700006008148193,5.324294935573231,,0.00011
11,2.486976385116577,5.087851723035176,,0.00012
12,2.3585500717163086,4.8779054421644945,,0.00013000000000000002
13,2.241288661956787,4.689575672149658,,0.00014000000000000001
14,2.022186517715454,4.511749728520711,,0.00015
15,1.9247390031814575,4.350061558187008,,0.00016
16,2.0551540851593018,4.215067000950084,,0.00017
17,2.186777353286743,4.102384242746565,,0.00017999999999999998
18,1.7645155191421509,3.979338520451596,,0.00019
19,1.8456029891967773,3.872651743888855,,0.0002
20,1.8590011596679688,3.7767636208307174,,0.00021
21,2.419374942779541,3.715064135464755,,0.00022
22,1.405940294265747,3.614667446716972,,0.00023
23,1.453872561454773,3.5246343264977136,,0.00024
24,1.3287404775619507,3.436798572540283,,0.00025
25,1.3145146369934082,3.355172267326942,,0.00026000000000000003
26,1.4108201265335083,3.2831592250753334,,0.00027
27,1.077065110206604,3.204370149544307,,0.00028000000000000003
28,1.7605053186416626,3.1545817070993882,,0.00029
29,1.4832055568695068,3.0988691687583922,,0.0003
30,1.0855883359909058,3.0339246257658927,,0.00031
31,1.2214618921279907,2.9772851653397083,,0.00032
32,1.3438706398010254,2.9277877554749,,0.00033
33,1.163064956665039,2.875884143745198,,0.00034
34,1.2359964847564697,2.829030210631234,,0.00035
35,1.0195921659469604,2.7787680427233377,,0.00035999999999999997
36,1.145330548286438,2.7346210834142326,,0.00037
37,1.1673589944839478,2.6933773442318567,,0.00038
38,0.9285644292831421,2.6481257310280433,,0.00039000000000000005
39,1.3226057291030884,2.6149877309799194,,0.0004
40,0.8545010685920715,2.572049031897289,,0.00041
41,1.1520580053329468,2.5382397217409953,,0.00042
42,0.8822661638259888,2.4997287087662277,,0.00043
43,1.2307915687561035,2.470889228311452,,0.00044
44,0.8466188311576843,2.4347943305969237,,0.00045000000000000004
45,0.8059672117233276,2.3993850454040198,,0.00046
46,0.8581435084342957,2.366592672277004,,0.00047
47,0.8473955392837524,2.3349427320063114,,0.00048
48,1.1853809356689453,2.3114822871831,,0.00049
49,1.1018913984298706,2.287290469408035,,0.0005
50,0.8991079926490784,2.2600712051578595,,0.0004999833060665755
51,0.6483556032180786,2.2290766743513255,,0.0004999666121331508
52,0.7233145833015442,2.20066606885982,,0.0004999499181997263
53,0.7359123229980469,2.1735409994920096,,0.0004999332242663016
54,0.7716395854949951,2.148051882873882,,0.000499916530332877
55,0.624312162399292,2.1208422450082645,,0.0004998998363994525
56,0.9472182989120483,2.1002523512171027,,0.0004998831424660278
57,0.76513671875,2.0772331161745665,,0.0004998664485326033
58,0.6863314509391785,2.053658511679051,,0.0004998497545991787
59,0.6904828548431396,2.0309389173984527,,0.0004998330606657541
60,0.548067033290863,2.006629542249148,,0.0004998163667323295
61,0.8707872033119202,1.988309504524354,,0.0004997996727989049
62,0.8077636957168579,1.9695706821623302,,0.0004997829788654803
63,0.8152797222137451,1.9515348859131336,,0.0004997662849320557
64,0.5482075810432434,1.9299452350689814,,0.0004997495909986311
65,0.7201386094093323,1.9116148316498958,,0.0004997328970652065
66,0.5247030258178711,1.8909146554434477,,0.0004997162031317819
67,0.4903438985347748,1.870318026665379,,0.0004996995091983573
68,0.7214636206626892,1.8536679628102675,,0.0004996828152649327
69,0.6644675731658936,1.8366793858153478,,0.0004996661213315082
70,0.5497980713844299,1.8185542968797013,,0.0004996494273980835
71,0.5813655257225037,1.801371119502518,,0.000499632733464659
72,0.6866059303283691,1.7861003634864336,,0.0004996160395312343
73,0.45020830631256104,1.7680477681192193,,0.0004995993455978098
74,0.9348174929618835,1.7569380311171214,,0.0004995826516643851
75,0.5056870579719543,1.740474202523106,,0.0004995659577309606
76,0.35597899556159973,1.7224937452898397,,0.000499549263797536
77,0.6291506290435791,1.708476525850785,,0.0004995325698641114
78,0.5948083400726318,1.6943794602080235,,0.0004995158759306868
79,0.5285568833351135,1.6798066779971124,,0.0004994991819972621
80,0.5884502530097961,1.6663331418861578,,0.0004994824880638376
81,0.8448917865753174,1.656315564382367,,0.0004994657941304131
82,0.7619037628173828,1.6455395185803792,,0.0004994491001969884
83,0.5560588240623474,1.6325695103123075,,0.0004994324062635639
84,0.6130768060684204,1.6205754784976736,,0.0004994157123301392
85,0.6286097168922424,1.6090409928976104,,0.0004993990183967147
86,0.4850493371486664,1.5961215485786568,,0.00049938232446329
87,0.6429346203804016,1.5852898789400405,,0.0004993656305298654
88,0.4877573549747467,1.5729580528280709,,0.0004993489365964409
89,0.5128912925720215,1.5611795332696703,,0.0004993322426630162
90,0.6661189198493958,1.551343702352964,,0.0004993155487295917
91,0.46679216623306274,1.5395550986994868,,0.0004992988547961671
92,0.7192506790161133,1.5307346210684827,,0.0004992821608627425
93,0.46035364270210266,1.519347589383734,,0.000499265466929318
94,0.4980354905128479,1.5085969357114088,,0.0004992487729958933
95,0.5872928500175476,1.499000018152098,,0.0004992320790624687
96,0.5477628111839294,1.489193449008096,,0.0004992153851290441
97,0.6327745914459229,1.4804544810737883,,0.0004991986911956195
98,0.5709591507911682,1.4712676595557819,,0.0004991819972621949
99,0.4084395170211792,1.4606393781304359,,0.0004991653033287704
100,0.4567231833934784,1.3497846376895906,,0.0004991486093953457
101,0.47928929328918457,1.2392197501659394,,0.0004991319154619212
102,0.50673907995224,1.161042817234993,,0.0004991152215284966
103,0.585601806640625,1.116967995762825,,0.0004990985275950719
104,0.6624385118484497,1.0933053129911423,,0.0004990818336616474
105,0.6434783935546875,1.0501432102918624,,0.0004990651397282227
106,0.47024431824684143,1.0269743618369103,,0.0004990484457947982
107,0.4743659794330597,1.00246213555336,,0.0004990317518613735
108,0.6110911965370178,0.9732233685255051,,0.000499015057927949
109,0.5658822059631348,0.9532254809141159,,0.0004989983639945245
110,0.47608712315559387,0.9342863461375237,,0.0004989816700610998
111,0.4980103075504303,0.9143966853618621,,0.0004989649761276752
112,0.39360687136650085,0.8947472533583641,,0.0004989482821942506
113,0.37313389778137207,0.8760657057166099,,0.000498931588260826
114,0.4555192291736603,0.860399032831192,,0.0004989148943274015
115,0.280459463596344,0.8439562374353409,,0.0004988982003939768
