step,train_loss,train_loss_ma100,val_loss,last_lr
0,0.06341758370399475,0.06341758370399475,,2.0000000000000003e-06
1,0.07857383787631989,0.07099571079015732,,4.000000000000001e-06
2,0.09265995770692825,0.07821712642908096,,6e-06
3,0.07518188655376434,0.07745831646025181,,8.000000000000001e-06
4,0.04574928432703018,0.07111651003360749,,1e-05
5,0.08296961337327957,0.07309202725688617,,1.2e-05
6,0.06446757912635803,0.07185996323823929,,1.4000000000000001e-05
7,0.08507611602544785,0.07351198233664036,,1.6000000000000003e-05
8,0.08117666840553284,0.07436361412207286,,1.8e-05
9,0.0701056644320488,0.07393781915307045,,2e-05
10,0.05663551390171051,0.07236488231203773,,2.2000000000000003e-05
11,0.07094873487949371,0.0722468700259924,,2.4e-05
12,0.0679803192615509,0.07191867381334305,,2.6000000000000002e-05
13,0.07603812217712402,0.07221292012504169,,2.8000000000000003e-05
14,0.07618682086467743,0.07247784684101741,,3e-05
15,0.062369003891944885,0.07184604415670037,,3.2000000000000005e-05
16,0.07559025287628174,0.07206629172844045,,3.4000000000000007e-05
17,0.08331360667943954,0.07269114255905151,,3.6e-05
18,0.069703109562397,0.07253387766449075,,3.8e-05
19,0.06009558588266373,0.0719119630753994,,4e-05
20,0.08522456884384155,0.07254589668342046,,4.2e-05
21,0.04399718716740608,0.07124822806905616,,4.4000000000000006e-05
22,0.11005719751119614,0.07293557456654051,,4.600000000000001e-05
23,0.08604910224676132,0.07348197155321638,,4.8e-05
24,0.08262676745653152,0.07384776338934898,,5e-05
25,0.06948669999837875,0.07368003018200397,,5.2000000000000004e-05
26,0.05152035132050514,0.07285930133528179,,5.4000000000000005e-05
27,0.05811204016208649,0.0723326134362391,,5.6000000000000006e-05
28,0.05286024883389473,0.0716611525878824,,5.8e-05
29,0.04113299399614334,0.0706435473014911,,6e-05
30,0.0839664489030838,0.07107331832089732,,6.2e-05
31,0.06146338954567909,0.07077300804667175,,6.400000000000001e-05
32,0.047689273953437805,0.07007350095293739,,6.6e-05
33,0.06343292444944382,0.06987818987930522,,6.800000000000001e-05
34,0.049401093274354935,0.06929312997630664,,7e-05
35,0.040178921073675156,0.06848440195123355,,7.2e-05
36,0.06924767792224884,0.06850503103153126,,7.4e-05
37,0.07353485375642776,0.06863739478744958,,7.6e-05
38,0.12456003576517105,0.07007130865867321,,7.800000000000001e-05
39,0.07827029377222061,0.07027628328651189,,8e-05
40,0.06407961249351501,0.07012514497448759,,8.2e-05
