step,train_loss,train_loss_ma100,val_loss,last_lr
0,0.11443400382995605,0.11443400382995605,,2.0000000000000003e-06
1,0.12598007917404175,0.1202070415019989,,4.000000000000001e-06
2,0.07730250060558319,0.10590552786986034,,6e-06
3,0.08894500136375427,0.10166539624333382,,8.000000000000001e-06
4,0.08635338395833969,0.098602993786335,,1e-05
5,0.04305851459503174,0.08934558058778445,,1.2e-05
6,0.0693192332983017,0.08648467383214406,,1.4000000000000001e-05
7,0.088022381067276,0.08667688723653555,,1.6000000000000003e-05
8,0.09442772716283798,0.08753809167279138,,1.8e-05
9,0.09448269754648209,0.08823255226016044,,2e-05
10,0.06156986951828003,0.08580867201089859,,2.2000000000000003e-05
11,0.0683179423213005,0.08435111120343208,,2.4e-05
12,0.06289627403020859,0.08270073911318412,,2.6000000000000002e-05
13,0.09659679234027863,0.08369331434369087,,2.8000000000000003e-05
14,0.05678710713982582,0.08189956719676654,,3e-05
15,0.06023954600095749,0.08054581587202847,,3.2000000000000005e-05
16,0.07100922614336014,0.07998484000563622,,3.4000000000000007e-05
17,0.06995090842247009,0.07942739936212699,,3.6e-05
18,0.1238093227148056,0.08176329006489955,,3.8e-05
19,0.09426048398017883,0.08238814976066351,,4e-05
20,0.13377979397773743,0.08483537091385751,,4.2e-05
21,0.0830458328127861,0.08475402827289971,,4.4000000000000006e-05
22,0.1342374086380005,0.08690547959312149,,4.600000000000001e-05
23,0.09880418330430984,0.087401258914421,,4.8e-05
24,0.05814020708203316,0.08623081684112549,,5e-05
25,0.10659763962030411,0.0870141561787862,,5.2000000000000004e-05
26,0.07692738622426987,0.08664057210639671,,5.4000000000000005e-05
27,0.09952470660209656,0.08710071976695742,,5.6000000000000006e-05
28,0.08261455595493317,0.08694602446309452,,5.8e-05
29,0.07960470020771027,0.08670131365458171,,6e-05
30,0.10035846382379532,0.08714186688584666,,6.2e-05
31,0.10762140899896622,0.08778185257688165,,6.400000000000001e-05
32,0.0667262002825737,0.08714380250735716,,6.6e-05
33,0.06173354759812355,0.08639644206885029,,6.800000000000001e-05
34,0.1030670702457428,0.08687274573104722,,7e-05
35,0.09050551056861877,0.08697365586542422,,7.2e-05
36,0.05115387588739395,0.08600555370385582,,7.4e-05
37,0.11227898299694061,0.08669695973788437,,7.6e-05
38,0.11642935872077942,0.087459328942574,,7.800000000000001e-05
39,0.09028796851634979,0.08753004493191838,,8e-05
40,0.05161662772297859,0.0866541079268223,,8.2e-05
41,0.06504875421524048,0.0861396947432132,,8.4e-05
42,0.0546327568590641,0.08540697525753531,,8.6e-05
43,0.10449283570051193,0.0858407448130575,,8.800000000000001e-05
